OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,LATITUDE,LONGITUDE,LAT,LON,x,y
13988,47906,WEST LAFAYETTE,IN,40.4540136,-86.92803979,40.45401,-86.92804,-9676785.09847486,4932139.34369352
13989,47909,LAFAYETTE,IN,40.368053529,-86.88377761,40.36805,-86.88377,-9671857.45805924,4919571.8372941
13990,47917,AMBIA,IN,40.46359316,-87.4779619,40.46359,-87.47796,-9738001.8157813,4933540.75619875
13991,47918,ATTICA,IN,40.299182183,-87.22918833,40.29918,-87.22919,-9710308.68048707,4909514.4468914
13992,47920,BATTLE GROUND,IN,40.538633494,-86.82729974,40.53864,-86.8273,-9665570.93705727,4944526.80640353
13993,47921,BOSWELL,IN,40.504461731,-87.37760147,40.50446,-87.3776,-9726830.11952119,4939522.58627666
13994,47922,BROOK,IN,40.868088045,-87.356411,40.86809,-87.35641,-9724471.61250539,4992904.06707045
13995,47923,BROOKSTON,IN,40.603443117,-86.85129559,40.60344,-86.8513,-9668241.98656786,4954024.41178302
13996,47926,BURNETTSVILLE,IN,40.764796502,-86.59383712,40.7648,-86.59383,-9639581.49814566,4977710.96173291
13997,47928,CAYUGA,IN,39.953955953,-87.47875794,39.95396,-87.47876,-9738090.99237822,4859253.63280782
13998,47929,CHALMERS,IN,40.672995813,-86.88629446,40.673,-86.88629,-9672137.72714121,4964227.71913359
13999,47930,CLARKS HILL,IN,40.253288121,-86.73089146,40.25329,-86.73089,-9654838.32906269,4902817.99681318
14000,47932,COVINGTON,IN,40.1329932,-87.39879737,40.13299,-87.3988,-9729189.47579339,4885287.14635668
14001,47933,CRAWFORDSVILLE,IN,40.03502817,-86.90046938,40.03503,-86.90047,-9673715.72712079,4871033.54854407
14002,47940,DARLINGTON,IN,40.11722248,-86.75232819,40.11722,-86.75233,-9657224.86287537,4882991.28694132
14003,47942,EARL PARK,IN,40.692275633,-87.43229431,40.69228,-87.4323,-9732918.75343034,4967057.85440451
14004,47943,FAIR OAKS,IN,41.072802785,-87.25830986,41.0728,-87.25831,-9713550.45979494,5023086.10100364
14005,47944,FOWLER,IN,40.614604677,-87.31793626,40.6146,-87.31794,-9720188.59097829,4955661.1048876
14006,47946,FRANCESVILLE,IN,40.986474026,-86.86667694,40.98647,-86.86668,-9669954.17607102,5010346.65136995
14007,47948,GOODLAND,IN,40.767857127,-87.29047504,40.76786,-87.29047,-9717131.10988168,4978160.63016589
14008,47949,HILLSBORO,IN,40.06674938,-87.14679474,40.06675,-87.1468,-9701137.08634228,4875646.89188603
14009,47950,IDAVILLE,IN,40.788473248,-86.6504093,40.78848,-86.65041,-9645879.06003735,4981191.66658963
14010,47951,KENTLAND,IN,40.777304055,-87.4478845,40.77731,-87.44788,-9734653.87396937,4979549.57481659
14011,47952,KINGMAN,IN,39.970441853,-87.30270911,39.97044,-87.30271,-9718493.38760491,4861648.17141608
14012,47954,LADOGA,IN,39.908774499,-86.80526966,39.90878,-86.80527,-9663118.15779486,4852694.60088944
14013,47955,LINDEN,IN,40.1916953,-86.89157616,40.1917,-86.89158,-9672726.29221334,4893838.2721032
14014,47957,MEDARYVILLE,IN,41.095172272,-86.88433963,41.09517,-86.88434,-9671920.30626076,5026389.79355427
14015,47959,MONON,IN,40.861333453,-86.87070595,40.86133,-86.8707,-9670402.60660218,4991909.62226762
14016,47960,MONTICELLO,IN,40.76188684,-86.76260399,40.76189,-86.7626,-9658368.87046176,4977283.17915634
14017,47963,MOROCCO,IN,40.962616315,-87.44099407,40.96262,-87.44099,-9733886.95581471,5006829.09030657
14018,47967,NEW RICHMOND,IN,40.188089909,-86.98718855,40.18809,-86.98719,-9683369.72383365,4893312.95566862
14019,47968,NEW ROSS,IN,39.961810762,-86.73501936,39.96181,-86.73502,-9655297.80048358,4860394.31856304
14020,47970,OTTERBEIN,IN,40.466995024,-87.11050588,40.467,-87.1105,-9697096.96472334,4934038.63781407
14021,47971,OXFORD,IN,40.525260853,-87.24005473,40.52526,-87.24005,-9711518.08415548,4942567.940786
14022,47974,PERRYSVILLE,IN,40.051126523,-87.47410527,40.05113,-87.47411,-9737572.91914912,4873374.90138852
14023,47975,PINE VILLAGE,IN,40.443019817,-87.25877725,40.44302,-87.25877,-9713602.26710672,4930531.11894241
14024,47977,REMINGTON,IN,40.763771915,-87.15434246,40.76377,-87.15434,-9701977.0443318,4977560.14234386
14025,47978,RENSSELAER,IN,40.966244117,-87.1415892,40.96624,-87.14159,-9700557.01427938,5007363.89807098
14026,47980,REYNOLDS,IN,40.74990501,-86.88600687,40.7499,-86.88601,-9672106.30298479,4975522.34748826
14027,47981,ROMNEY,IN,40.249958286,-86.91574155,40.24996,-86.91574,-9675416.0263665,4902332.2620926
14028,47987,VEEDERSBURG,IN,40.115801293,-87.25345465,40.1158,-87.25346,-9713010.30478635,4882784.71909273
14029,47989,WAVELAND,IN,39.886654126,-87.05510123,39.88665,-87.0551,-9690929.34585061,4849484.77803698
14030,47990,WAYNETOWN,IN,40.066029737,-87.05541302,40.06603,-87.05541,-9690964.16714393,4875542.01929292
14031,47991,WEST LEBANON,IN,40.27013075,-87.40009582,40.27013,-87.40009,-9729333.85683899,4905274.85621214
14032,47992,WESTPOINT,IN,40.33164253,-87.05180623,40.33164,-87.0518,-9690562.44816354,4914253.29966028
14033,47993,WILLIAMSPORT,IN,40.286563412,-87.34207425,40.28656,-87.34207,-9722874.92788323,4907672.76215157
14034,47994,WINGATE,IN,40.176853669,-87.07772318,40.17685,-87.07772,-9693447.52130636,4891675.48174472
14035,47995,WOLCOTT,IN,40.760946889,-87.03826563,40.76095,-87.03827,-9689055.7893947,4977145.26104323
14036,47997,YEOMAN,IN,40.66754402,-86.72351286,40.66755,-86.72351,-9654017.05560443,4963427.65721902
14037,48001,ALGONAC,MI,42.630680404,-82.56902809,42.63068,-82.56903,-9191542.45971998,5255925.47729257
14038,48002,ALLENTON,MI,42.931133533,-82.9212352,42.93113,-82.92123,-9230749.55941273,5301495.49595107
14039,48003,ALMONT,MI,42.925222246,-83.0412216,42.92522,-83.04122,-9244106.50547845,5300596.56065068
14040,48005,ARMADA,MI,42.848361395,-82.91174526,42.84836,-82.91174,-9229693.02979916,5288919.40030707
14041,48006,AVOCA,MI,43.065213596,-82.6928002,43.06521,-82.6928,-9205320.65866505,5321903.08973221
14042,48009,BIRMINGHAM,MI,42.544163685,-83.21271817,42.54416,-83.21272,-9263197.0779124,5242844.15344909
14043,48014,CAPAC,MI,43.021845616,-82.928829,43.02185,-82.92883,-9231594.61316326,5315297.73966022
14044,48015,CENTER LINE,MI,42.478959131,-83.02471077,42.47896,-83.02471,-9242268.61957226,5232997.26384141
14045,48017,CLAWSON,MI,42.53646679,-83.15016729,42.53647,-83.15017,-9256234.51397681,5241681.6707474
14046,48021,EASTPOINTE,MI,42.465722375,-82.94621642,42.46572,-82.94621,-9233530.1686756,5230999.52887345
14047,48022,EMMETT,MI,43.024794611,-82.81106407,43.0248,-82.81107,-9218485.66287801,5315746.74161369
14048,48023,FAIR HAVEN,MI,42.691343694,-82.67368424,42.69135,-82.67368,-9203192.31215487,5265108.82487156
14049,48025,FRANKLIN,MI,42.521798011,-83.25232844,42.5218,-83.25233,-9267606.64509891,5239465.45443234
14050,48026,FRASER,MI,42.536327628,-82.95013225,42.53633,-82.95013,-9233966.7089493,5241660.34738356
14051,48027,GOODELLS,MI,42.945884196,-82.67665492,42.94588,-82.67666,-9203523.5391809,5303738.5712262
14052,48028,HARSENS ISLAND,MI,42.582279863,-82.59429957,42.58228,-82.5943,-9194355.34228434,5248605.08147688
14053,48030,HAZEL PARK,MI,42.461388184,-83.09815623,42.46139,-83.09816,-9250444.83368088,5230345.60717344
14054,48032,JEDDO,MI,43.129563237,-82.59382054,43.12956,-82.59382,-9194301.83645977,5331713.40052415
14055,48033,SOUTHFIELD,MI,42.465841821,-83.28496354,42.46584,-83.28497,-9271239.95186514,5231017.94996265
14056,48034,SOUTHFIELD,MI,42.496444107,-83.29370051,42.49644,-83.2937,-9272212.40075413,5235636.99444965
14057,48035,CLINTON TOWNSHIP,MI,42.556862438,-82.90856738,42.55686,-82.90857,-9229339.72088233,5244763.11091282
14058,48036,CLINTON TOWNSHIP,MI,42.584405359,-82.8976898,42.5844,-82.89769,-9228128.61858981,5248926.32578139
14059,48038,CLINTON TOWNSHIP,MI,42.605623675,-82.94514474,42.60563,-82.94514,-9233411.26654637,5252135.33166421
14060,48039,MARINE CITY,MI,42.705986116,-82.51765962,42.70599,-82.51766,-9185824.12063479,5267326.45980418
14061,48040,MARYSVILLE,MI,42.912382124,-82.48154889,42.91238,-82.48155,-9181804.38228253,5298644.7179838
14062,48041,MEMPHIS,MI,42.928875506,-82.8002652,42.92887,-82.80026,-9217283.05359473,5301152.15039966
14063,48042,MACOMB,MI,42.683371621,-82.92546933,42.68337,-82.92547,-9231220.92109107,5263901.4217639
14064,48043,MOUNT CLEMENS,MI,42.597312514,-82.88166593,42.59731,-82.88167,-9226345.08798722,5250878.24941135
14065,48044,MACOMB,MI,42.647234461,-82.93181655,42.64724,-82.93182,-9231927.53892473,5258430.76521272
14066,48045,HARRISON TOWNSHIP,MI,42.575789738,-82.83688951,42.57579,-82.83689,-9221360.54438749,5247624.11441279
14067,48047,NEW BALTIMORE,MI,42.674532074,-82.78029139,42.67453,-82.78029,-9215059.5853589,5262563.06063294
14068,48048,NEW HAVEN,MI,42.733440503,-82.78691547,42.73344,-82.78692,-9215797.62734896,5271486.36907735
14069,48049,NORTH STREET,MI,43.017919877,-82.56249643,43.01792,-82.5625,-9190815.45861964,5314700.0720189
14070,48050,NEW HAVEN,MI,42.784451587,-82.80464789,42.78445,-82.80465,-9217771.40129152,5279220.35798505
14071,48051,NEW BALTIMORE,MI,42.674913101,-82.82856683,42.67491,-82.82857,-9220433.95779288,5262620.24177875
14072,48054,EAST CHINA,MI,42.770448269,-82.51734403,42.77045,-82.51734,-9185788.45008508,5277096.5205836
14073,48059,FORT GRATIOT,MI,43.056469156,-82.4802575,43.05647,-82.48026,-9181660.00123693,5320570.95260198
14074,48060,PORT HURON,MI,42.981948816,-82.44972031,42.98195,-82.44972,-9178261.10136961,5309224.68179022
14075,48062,RICHMOND,MI,42.822970877,-82.76938133,42.82297,-82.76938,-9213845.08592948,5285064.98135802
14076,48063,COLUMBUS,MI,42.847177632,-82.67103696,42.84718,-82.67104,-9202897.60493494,5288739.84745189
14077,48064,CASCO,MI,42.76421822,-82.68707017,42.76422,-82.68707,-9204682.83416164,5276151.91160833
14078,48065,ROMEO,MI,42.82055738,-83.02499285,42.82056,-83.02499,-9242300.04361736,5284698.50027933
14079,48066,ROSEVILLE,MI,42.504814239,-82.93832334,42.50481,-82.93832,-9232651.99214455,5236900.6869592
14080,48067,ROYAL OAK,MI,42.489692688,-83.13788399,42.48969,-83.13789,-9254867.14038124,5234617.6392916
14081,48069,PLEASANT RIDGE,MI,42.471164276,-83.14402598,42.47116,-83.14403,-9255550.82717903,5231821.02461137
14082,48070,HUNTINGTON WOODS,MI,42.483317135,-83.1699266,42.48332,-83.16993,-9258434.20169774,5233655.39988131
14083,48071,MADISON HEIGHTS,MI,42.503134278,-83.10264863,42.50314,-83.10265,-9250944.22226741,5236647.24370033
14084,48072,BERKLEY,MI,42.497834602,-83.1860404,42.49783,-83.18604,-9260227.92404499,5235846.63822828
14085,48073,ROYAL OAK,MI,42.51984886,-83.16389523,42.51985,-83.16389,-9257762.4051574,5239171.03537577
14086,48074,SMITHS CREEK,MI,42.956937704,-82.54696635,42.95694,-82.54697,-9189086.28320934,5305419.34462643
14087,48075,SOUTHFIELD,MI,42.463963509,-83.22269119,42.46396,-83.22269,-9264307.96271826,5230734.15560396
14088,48076,SOUTHFIELD,MI,42.49905772,-83.22960538,42.49906,-83.22961,-9265077.42875342,5236031.52025937
14089,48079,SAINT CLAIR,MI,42.843179254,-82.51172179,42.84318,-82.51172,-9185162.5157278,5288132.28908767
14090,48080,SAINT CLAIR SHORES,MI,42.46338552,-82.89952396,42.46339,-82.89952,-9228332.45070003,5230647.23454843
14091,48081,SAINT CLAIR SHORES,MI,42.495920759,-82.89878433,42.49592,-82.89878,-9228250.06859955,5235558.09135657
14092,48082,SAINT CLAIR SHORES,MI,42.52652023,-82.88706861,42.52652,-82.88707,-9226946.39257321,5240178.78181864
14093,48083,TROY,MI,42.558696189,-83.11539302,42.5587,-83.11539,-9252363.40306344,5245040.40930366
14094,48084,TROY,MI,42.560789814,-83.17716827,42.56079,-83.17717,-9259240.18776165,5245356.919851
14095,48085,TROY,MI,42.598922045,-83.11807417,42.59892,-83.11807,-9252661.50753159,5251121.69138269
14096,48088,WARREN,MI,42.518157883,-82.98335561,42.51816,-82.98335,-9237664.56254116,5238915.80274812
14097,48089,WARREN,MI,42.470612006,-82.99716968,42.47061,-82.99717,-9239202.64546642,5231737.54772776
14098,48091,WARREN,MI,42.467959023,-83.06009504,42.46796,-83.0601,-9246207.67444815,5231337.44464601
14099,48092,WARREN,MI,42.512127389,-83.06413325,42.51213,-83.06413,-9246656.9542357,5238004.97248825
14100,48093,WARREN,MI,42.512736468,-83.0125857,42.51274,-83.01259,-9240919.08136288,5238097.14604694
14101,48094,WASHINGTON,MI,42.730607117,-83.03332278,42.73061,-83.03333,-9243227.47957969,5271056.8253985
14102,48095,WASHINGTON,MI,42.779734314,-83.03593901,42.77974,-83.03594,-9243518.78966271,5278505.22315518
14103,48096,RAY,MI,42.758268798,-82.92216228,42.75827,-82.92216,-9230853.17403629,5275250.19647298
14104,48097,YALE,MI,43.126885612,-82.81410334,43.12688,-82.8141,-9218823.68440049,5331304.94066353
14105,48098,TROY,MI,42.59811191,-83.17880692,42.59811,-83.17881,-9259422.78734879,5250998.81591702
14106,48101,ALLEN PARK,MI,42.251836746,-83.2122796,42.25183,-83.21228,-9263148.66773752,5198778.05302625
14107,48103,ANN ARBOR,MI,42.27481225,-83.78533533,42.27481,-83.78533,-9326940.46368383,5202234.07265575
14108,48104,ANN ARBOR,MI,42.26668758,-83.72931282,42.26669,-83.72931,-9320704.05148086,5201012.30077119
14109,48105,ANN ARBOR,MI,42.304255072,-83.70799885,42.30426,-83.708,-9318331.95569481,5206665.1058531
14110,48108,ANN ARBOR,MI,42.2338394,-83.71817024,42.23384,-83.71817,-9319464.07302374,5196072.30002871
14111,48109,ANN ARBOR,MI,42.2815457,-83.7322051,42.28155,-83.73221,-9321026.78560898,5203247.64875251
14112,48111,BELLEVILLE,MI,42.201064725,-83.48513299,42.20107,-83.48513,-9293522.19491929,5191145.76134286
14113,48114,BRIGHTON,MI,42.562945446,-83.76226588,42.56295,-83.76227,-9324373.0287968,5245682.66581777
14114,48116,BRIGHTON,MI,42.510780061,-83.78873885,42.51078,-83.78874,-9327320.10088474,5237801.6174399
14115,48117,CARLETON,MI,42.052453377,-83.39028198,42.05245,-83.39028,-9282963.69339129,5168839.7534154
14116,48118,CHELSEA,MI,42.319463633,-84.0320917,42.31946,-84.03209,-9354409.38371248,5208954.05032389
14117,48120,DEARBORN,MI,42.304687847,-83.17440822,42.30469,-83.17441,-9258932.74102787,5206729.98806221
14118,48122,MELVINDALE,MI,42.281236359,-83.18266719,42.28123,-83.18267,-9259852.53323737,5203200.58338761
14119,48124,DEARBORN,MI,42.294773933,-83.25314669,42.29477,-83.25314,-9267697.52031995,5205237.81037947
14120,48125,DEARBORN HEIGHTS,MI,42.277181799,-83.2603512,42.27718,-83.26035,-9268500.10902432,5202591.05035512
14121,48126,DEARBORN,MI,42.332622219,-83.18373774,42.33262,-83.18374,-9259971.43525528,5210935.64536026
14122,48127,DEARBORN HEIGHTS,MI,42.336127549,-83.28619917,42.33613,-83.2862,-9271377.53852562,5211463.56631531
14123,48128,DEARBORN,MI,42.320627555,-83.26903641,42.32063,-83.26904,-9269466.61278458,5209129.79238866
14124,48130,DEXTER,MI,42.346180302,-83.89265394,42.34618,-83.89265,-9338887.57121914,5212977.4091415
14125,48131,DUNDEE,MI,41.957734543,-83.65923497,41.95773,-83.65923,-9312903.22806854,5154650.17672187
14126,48133,ERIE,MI,41.769276744,-83.50619433,41.76928,-83.5062,-9295867.11305353,5126480.47055655
14127,48134,FLAT ROCK,MI,42.111119802,-83.28713175,42.11112,-83.28713,-9271481.15314919,5177638.98939167
14128,48135,GARDEN CITY,MI,42.324520017,-83.34017581,42.32452,-83.34018,-9277386.3382148,5209715.62296964
14129,48137,GREGORY,MI,42.451016491,-84.06246785,42.45102,-84.06247,-9357791.29756134,5228780.63851851
14130,48138,GROSSE ILE,MI,42.134570301,-83.15471052,42.13457,-83.15471,-9256739.84758075,5181158.90216363
14131,48140,IDA,MI,41.884346387,-83.58681113,41.88435,-83.58681,-9304841.66947322,5143670.74974413
14132,48141,INKSTER,MI,42.295906372,-83.31319114,42.29591,-83.31319,-9274382.36305407,5205408.31666863
14133,48144,LAMBERTVILLE,MI,41.751990553,-83.62586312,41.75199,-83.62586,-9309188.38856954,5123901.03268538
14134,48145,LA SALLE,MI,41.853482116,-83.46201466,41.85348,-83.46201,-9290948.81501485,5139056.85762196
14135,48146,LINCOLN PARK,MI,42.242006244,-83.18065061,42.242,-83.18065,-9259627.4687154,5197299.74563773
14136,48150,LIVONIA,MI,42.361998877,-83.36741047,42.362,-83.36741,-9280417.49102733,5215360.40670378
14137,48152,LIVONIA,MI,42.426231703,-83.3666124,42.42623,-83.36662,-9280329.16379813,5225042.22416944
14138,48154,LIVONIA,MI,42.395970789,-83.37350094,42.39597,-83.3735,-9281096.08206411,5220479.52999459
14139,48157,LUNA PIER,MI,41.814242405,-83.43895543,41.81424,-83.43896,-9288382.22938422,5133194.47997183
14140,48158,MANCHESTER,MI,42.154749159,-84.03326891,42.15475,-84.03327,-9354541.02535556,5184188.6280121
14141,48159,MAYBEE,MI,42.021249295,-83.55686567,42.02125,-83.55686,-9301507.31643153,5164162.80261124
14142,48160,MILAN,MI,42.091689586,-83.67789572,42.09169,-83.67789,-9314980.61663466,5174724.08145993
14143,48161,MONROE,MI,41.905880803,-83.4255444,41.90588,-83.42554,-9286889.15949694,5146891.13070826
14144,48162,MONROE,MI,41.941138759,-83.39468757,41.94114,-83.39468,-9283453.73971219,5152166.45863458
14145,48164,NEW BOSTON,MI,42.134155942,-83.38360398,42.13416,-83.38361,-9282220.55564021,5181096.48507416
14146,48165,NEW HUDSON,MI,42.503765583,-83.62813522,42.50377,-83.62814,-9309441.47999971,5236742.28410616
14147,48166,NEWPORT,MI,41.989650802,-83.31094175,41.98965,-83.31094,-9274131.81950441,5159429.2990411
14148,48167,NORTHVILLE,MI,42.436736196,-83.49159594,42.43674,-83.49159,-9294241.55226678,5226626.71253783
14149,48168,NORTHVILLE,MI,42.409126068,-83.49185968,42.40913,-83.49186,-9294271.27779909,5222462.96461714
14150,48169,PINCKNEY,MI,42.456036835,-83.91728826,42.45604,-83.91729,-9341629.96194048,5229538.05333306
14151,48170,PLYMOUTH,MI,42.370711816,-83.48270694,42.37071,-83.4827,-9293252.11747065,5216673.12156033
14152,48173,ROCKWOOD,MI,42.078902774,-83.21826112,42.0789,-83.21826,-9263814.51926044,5172806.09802352
14153,48174,ROMULUS,MI,42.212041776,-83.35258651,42.21204,-83.35258,-9278767.30058061,5192795.11035001
14154,48176,SALINE,MI,42.169875718,-83.77511924,42.16988,-83.77512,-9325803.25059388,5186460.12401551
14155,48178,SOUTH LYON,MI,42.458764986,-83.65587968,42.45876,-83.65588,-9312529.53599635,5229949.59219286
14156,48179,SOUTH ROCKWOOD,MI,42.054440255,-83.26165962,42.05444,-83.26166,-9268645.33943763,5169137.71537355
14157,48180,TAYLOR,MI,42.230692062,-83.26721425,42.23069,-83.26721,-9269263.63004208,5195599.14502707
14158,48182,TEMPERANCE,MI,41.76830328,-83.58128204,41.7683,-83.58128,-9304225.92674928,5126335.28397267
14159,48183,TRENTON,MI,42.134836026,-83.22198261,42.13483,-83.22198,-9264228.97775468,5181198.41424456
14160,48184,WAYNE,MI,42.277244171,-83.37817145,42.27724,-83.37817,-9281615.853806,5202600.23321386
14161,48185,WESTLAND,MI,42.337467396,-83.38193176,42.33747,-83.38194,-9282034.55891617,5211665.20659534
14162,48186,WESTLAND,MI,42.296768956,-83.37570792,42.29677,-83.37571,-9281341.52985276,5205538.06417271
14163,48187,CANTON,MI,42.328522242,-83.47771128,42.32852,-83.47771,-9292696.67506773,5210318.14742933
14164,48188,CANTON,MI,42.29110511,-83.48523172,42.2911,-83.48523,-9293533.23580902,5204685.55172878
14165,48189,WHITMORE LAKE,MI,42.424590428,-83.78290209,42.42459,-83.78291,-9326670.3862352,5224794.85161461
14166,48191,WILLIS,MI,42.138531007,-83.55952494,42.13853,-83.55952,-9301803.72227557,5181753.31667013
14167,48192,WYANDOTTE,MI,42.210109042,-83.16405041,42.21011,-83.16405,-9257779.39117586,5192505.00595304
14168,48193,RIVERVIEW,MI,42.173406306,-83.20499313,42.1734,-83.20499,-9262337.58602392,5186990.12239123
14169,48195,SOUTHGATE,MI,42.204830451,-83.20230275,42.20483,-83.2023,-9262037.78293166,5191711.56418665
14170,48197,YPSILANTI,MI,42.221011741,-83.63222334,42.22101,-83.63223,-9309896.7050273,5194143.69592196
14171,48198,YPSILANTI,MI,42.247598634,-83.58537937,42.2476,-83.58538,-9304682.00103327,5198140.69478273
14172,48201,DETROIT,MI,42.349079635,-83.06183265,42.34908,-83.06184,-9246401.31492503,5213414.08432826
14173,48202,DETROIT,MI,42.373090837,-83.07710396,42.37309,-83.0771,-9248100.76480303,5217031.79337356
14174,48203,HIGHLAND PARK,MI,42.419921605,-83.10147939,42.41992,-83.10148,-9250814.27935977,5224090.7383357
14175,48204,DETROIT,MI,42.365387335,-83.14346751,42.36539,-83.14347,-9255488.82823391,5215870.75757979
14176,48205,DETROIT,MI,42.434679849,-82.98051252,42.43468,-82.98051,-9237348.62279816,5226316.58297615
14177,48206,DETROIT,MI,42.375181118,-83.10794843,42.37518,-83.10795,-9251534.48596366,5217346.21728814
14178,48207,DETROIT,MI,42.345271492,-83.0271364,42.34527,-83.02714,-9242538.69702089,5212840.66499608
14179,48208,DETROIT,MI,42.349114862,-83.08783654,42.34911,-83.08784,-9249295.73033348,5213419.25556083
14180,48209,DETROIT,MI,42.310967055,-83.1170205,42.31097,-83.11702,-9252544.30402647,5207675.1363929
14181,48210,DETROIT,MI,42.33627142,-83.13231957,42.33627,-83.13232,-9254247.15115269,5211485.39603096
14182,48211,DETROIT,MI,42.383928105,-83.04481804,42.38393,-83.04482,-9244506.52583473,5218664.3818935
14183,48212,HAMTRAMCK,MI,42.404577603,-83.05771068,42.40458,-83.05771,-9245941.84339282,5221777.42788234
14184,48213,DETROIT,MI,42.398354477,-82.99053772,42.39835,-82.99054,-9238464.60347635,5220838.92121497
14185,48214,DETROIT,MI,42.361327127,-82.99348176,42.36133,-82.99348,-9238792.43336548,5215259.25929941
14186,48215,DETROIT,MI,42.373949606,-82.94977215,42.37395,-82.94978,-9233926.79189498,5217161.12550931
14187,48216,DETROIT,MI,42.326860014,-83.07943181,42.32686,-83.07943,-9248359.80136192,5210067.71319827
14188,48217,DETROIT,MI,42.268779306,-83.15550668,42.26878,-83.15551,-9256829.02417767,5201326.76717306
14189,48218,RIVER ROUGE,MI,42.268594192,-83.13700702,42.26859,-83.13701,-9254769.47088641,5201298.64827555
14190,48219,DETROIT,MI,42.426546173,-83.25113815,42.42655,-83.25114,-9267474.15431076,5225089.97358466
14191,48220,FERNDALE,MI,42.458778272,-83.13508706,42.45878,-83.13509,-9254555.44725417,5229951.89443914
14192,48221,DETROIT,MI,42.426900714,-83.15011416,42.4269,-83.15012,-9256228.56884808,5225142.90088553
14193,48223,DETROIT,MI,42.394177025,-83.24370167,42.39418,-83.2437,-9266646.08646738,5220209.27677197
14194,48224,DETROIT,MI,42.411331587,-82.94171375,42.41133,-82.94171,-9233029.08146496,5222795.39881793
14195,48225,HARPER WOODS,MI,42.437389604,-82.92846658,42.43739,-82.92847,-9231554.69610893,5226725.1045187
14196,48226,DETROIT,MI,42.33197959,-83.05118587,42.33198,-83.05119,-9245215.69166021,5210838.56623661
14197,48227,DETROIT,MI,42.389330415,-83.194292,42.38933,-83.19429,-9261146.01763036,5219479.05687383
14198,48228,DETROIT,MI,42.353664734,-83.21653478,42.35366,-83.21654,-9263622.57740769,5214104.76169296
14199,48229,ECORSE,MI,42.251239557,-83.14979794,42.25124,-83.1498,-9256192.89818705,5198688.5564974
14200,48230,GROSSE POINTE,MI,42.384637861,-82.92509398,42.38464,-82.92509,-9231179.30530131,5218771.88961821
14201,48234,DETROIT,MI,42.435556333,-83.04662796,42.43555,-83.04663,-9244708.65932083,5226448.34353045
14202,48235,DETROIT,MI,42.427068859,-83.19403245,42.42707,-83.19403,-9261117.14146577,5225168.78945205
14203,48236,GROSSE POINTE,MI,42.426347079,-82.90034502,42.42635,-82.90034,-9228424.17517745,5225059.48297184
14204,48237,OAK PARK,MI,42.467875994,-83.18372869,42.46788,-83.18373,-9259970.58599888,5231324.7796867
14205,48238,DETROIT,MI,42.395545921,-83.14040805,42.39555,-83.14041,-9255148.25883093,5220415.70345629
14206,48239,REDFORD,MI,42.375711126,-83.28931606,42.37571,-83.28931,-9271724.05305733,5217426.11825489
14207,48240,REDFORD,MI,42.426381747,-83.30116145,42.42638,-83.30116,-9273043.01647802,5225064.66057346
14208,48242,DETROIT,MI,42.2156,-83.3543,42.2156,-83.3543,-9278958.39317698,5193330.0492772
14209,48301,BLOOMFIELD HILLS,MI,42.54513627,-83.28018042,42.54514,-83.28018,-9270707.4406094,5242991.13100936
14210,48302,BLOOMFIELD HILLS,MI,42.586167802,-83.29500894,42.58617,-83.29501,-9272357.63105613,5249192.78797289
14211,48304,BLOOMFIELD HILLS,MI,42.595348692,-83.2342545,42.59535,-83.23425,-9265594.65272614,5250581.16639494
14212,48306,ROCHESTER,MI,42.713745664,-83.16432678,42.71375,-83.16433,-9257810.81533228,5268501.93743653
14213,48307,ROCHESTER,MI,42.662370533,-83.12609047,42.66237,-83.12609,-9253554.12208927,5260721.32026321
14214,48309,ROCHESTER,MI,42.660151593,-83.18120492,42.66015,-83.18121,-9259689.46766051,5260385.81468262
14215,48310,STERLING HEIGHTS,MI,42.563666748,-83.06981209,42.56367,-83.06981,-9247288.83372171,5245791.63455883
14216,48312,STERLING HEIGHTS,MI,42.558221652,-83.00248853,42.55822,-83.00249,-9239794.60778677,5244968.34557618
14217,48313,STERLING HEIGHTS,MI,42.60193847,-82.99847043,42.60194,-82.99847,-9239347.87576841,5251578.01794299
14218,48314,STERLING HEIGHTS,MI,42.611677817,-83.05471273,42.61168,-83.05471,-9245608.06837497,5253050.98987023
14219,48315,UTICA,MI,42.661759486,-82.99303343,42.66176,-82.99303,-9238742.32467781,5260628.92518676
14220,48316,UTICA,MI,42.691182315,-83.06290223,42.69118,-83.0629,-9246520.21694294,5265083.98199859
14221,48317,UTICA,MI,42.64151534,-83.05107716,42.64151,-83.05108,-9245203.80140276,5257564.8068862
14222,48320,KEEGO HARBOR,MI,42.610529196,-83.34006443,42.61053,-83.34007,-9277373.59870096,5252877.31373379
14223,48322,WEST BLOOMFIELD,MI,42.54141341,-83.38662926,42.54141,-83.38663,-9282556.87853857,5242428.59418768
14224,48323,WEST BLOOMFIELD,MI,42.5701494,-83.37419542,42.57015,-83.3742,-9281173.36840358,5246771.25778341
14225,48324,WEST BLOOMFIELD,MI,42.598759156,-83.39911707,42.59876,-83.39912,-9283947.18317001,5251096.88554119
14226,48326,AUBURN HILLS,MI,42.663325936,-83.23683394,42.66333,-83.23683,-9265881.71619322,5260866.26699847
14227,48327,WATERFORD,MI,42.641524521,-83.41050534,42.64153,-83.41051,-9285215.18853531,5257566.53886078
